District,Crop,Year,Predicted_Production
Sonipat,jack fruit,2025,237.01
Sonipat,papaya,2025,11304.42
Sonipat,pineapple,2025,14037.61
Sonipat,pump kin,2025,1807.19
Sonipat,rubber,2025,1393.2
Sonipat,snak guard,2025,2813.61
Sonipat,watermelon,2025,21.29
Sonipat,korra,2025,4861.34
Sonipat,lemon,2025,2749.06
Sonipat,sapota,2025,369.8
Sonipat,cond-spcs other,2025,258.11
Sonipat,paddy,2025,3939.18
Sonipat,cauliflower,2025,128.58
Sonipat,khesari,2025,6030.3
Sonipat,other citrus fruit,2025,598.77
Sonipat,arcanut (processed),2025,2740.75
Sonipat,atcanut (raw),2025,950.27
Sonipat,cardamom,2025,126.63
Sonipat,cashewnut processed,2025,250.48
Sonipat,carrot,2025,170.62
Sonipat,redish,2025,88.93
Sonipat,peas  (vegetable),2025,2110.58
Sonipat,ash gourd,2025,2289.87
Sonipat,beet root,2025,183.44
Sonipat,lab-lab,2025,3976.69
Sonipat,ribed guard,2025,36.83
Sonipat,yam,2025,707.87
Sonipat,jute & mesta,2025,5472.72
Sonipat,colocosia,2025,9195.5
Sonipat,tea,2025,442.92
Sonipat,apple,2025,2652.8
Sonipat,peach,2025,2492.46
Sonipat,pear,2025,2403.88
Sonipat,plums,2025,2010.46
Sonipat,turnip,2025,21.29
Sonipat,coffee,2025,10833.0
Sonipat,bean,2025,380.95
Sonipat,jobster,2025,237.01
Sonipat,perilla,2025,2051.27
Sonipat,rajmash kholar,2025,2238.47
Sonipat,ricebean (nagadal),2025,1391.01
Sonipat,litchi,2025,2783.45
Sonipat,peas (vegetable),2025,2110.58
Sonipat,ber,2025,151.11
Sonipat,other dry fruit,2025,775.04
Sonitpur,bajra,2025,1616.85
Sonitpur,banana,2025,1242.24
Sonitpur,beans & mutter(vegetable),2025,374.15
Sonitpur,bhindi,2025,328.61
Sonitpur,blackgram,2025,3557.13
Sonitpur,bottle gourd,2025,3632.86
Sonitpur,brinjal,2025,4696.98
Sonitpur,cabbage,2025,2054.41
Sonitpur,cashewnut,2025,449.19
Sonitpur,castor seed,2025,142.29
Sonitpur,chickpea,2025,603.8
Sonitpur,citrus fruit,2025,1825.3
Sonitpur,coriander,2025,31.13
Sonitpur,cotton,2025,129.35
Sonitpur,cowpea(lobia),2025,527.98
Sonitpur,cucumber,2025,527.98
Sonitpur,dry chillies,2025,539.86
Sonitpur,garlic,2025,4573.58
Sonitpur,ginger,2025,5468.43
Sonitpur,groundnut,2025,1583.61
Sonitpur,horse-gram,2025,157.68
Sonitpur,jowar,2025,3613.9
Sonitpur,lentil,2025,1630.94
Sonitpur,linseed,2025,73.43
Sonitpur,maize,2025,6240.19
Sonitpur,mango,2025,5715.72
Sonitpur,mesta,2025,1721.18
Sonitpur,mungbean,2025,1683.81
Sonitpur,onion,2025,3858.96
Sonitpur,orange,2025,5180.05
Sonitpur,other fibres,2025,3558.32
Sonitpur,other fresh fruits,2025,4032.6
Sonitpur,other kharif pulses,2025,832.12
Sonitpur,other misc. pulses,2025,832.12
Sonitpur,other oilseeds,2025,3496.24
Sonitpur,other rabi pulses,2025,2978.94
Sonitpur,other vegetables,2025,1645.14
Sonitpur,pigeonpeas,2025,653.4
Sonitpur,pomegranate,2025,1522.11
Sonitpur,potato,2025,791.29
Sonitpur,ragi,2025,8272.82
Sonitpur,rapeseed &mustard,2025,10219.36
Sonitpur,rice,2025,3328.95
Sonitpur,safflower,2025,1516.29
Sonitpur,samai,2025,337.98
Sonitpur,sesamum,2025,488.51
Sonitpur,small millets,2025,253.01
Sonitpur,soyabean,2025,8275.63
Sonitpur,sugarcane,2025,745.9
Sonitpur,sunflower,2025,4460.6
Sonitpur,sweet potato,2025,3369.19
Sonitpur,tobacco,2025,17.68
Sonitpur,tomato,2025,9630.69
Sonitpur,turmeric,2025,890.13
Sonitpur,varagu,2025,890.13
Sonitpur,wheat,2025,2921.96
Sonitpur,barley,2025,1720.01
Sonitpur,dry ginger,2025,5053.0
Sonitpur,other  rabi pulses,2025,314.24
Sonitpur,peas & beans (pulses),2025,2107.92
Sonitpur,sannhamp,2025,473.44
Sonitpur,guar seed,2025,134.44
Sonitpur,jute,2025,2885.28
Sonitpur,moth,2025,1136.99
Sonitpur,oilseeds total,2025,1962.06
Sonitpur,total foodgrain,2025,6331.83
Sonitpur,other cereals & millets,2025,527.21
Sonitpur,pulses total,2025,9418.5
Sonitpur,grapes,2025,5296.96
Sonitpur,niger seed,2025,123.13
Sonitpur,coconut,2025,11614.16
Sonitpur,kapas,2025,5869.07
Sonitpur,tapioca,2025,2677.53
Sonitpur,arecanut,2025,3505.44
Sonitpur,bitter gourd,2025,144.88
Sonitpur,black pepper,2025,260.41
Sonitpur,cashewnut raw,2025,188.74
Sonitpur,drum stick,2025,553.06
Sonitpur,jack fruit,2025,237.01
Sonitpur,papaya,2025,11304.42
Sonitpur,pineapple,2025,14239.42
Sonitpur,pump kin,2025,6260.27
Sonitpur,rubber,2025,1393.2
Sonitpur,snak guard,2025,200.46
Sonitpur,watermelon,2025,890.13
Sonitpur,korra,2025,4686.32
Sonitpur,lemon,2025,1885.66
Sonitpur,sapota,2025,358.44
Sonitpur,cond-spcs other,2025,258.11
Sonitpur,paddy,2025,3939.18
Sonitpur,cauliflower,2025,131.16
Sonitpur,khesari,2025,5866.18
Sonitpur,other citrus fruit,2025,579.4
Sonitpur,arcanut (processed),2025,3537.11
Sonitpur,atcanut (raw),2025,1856.49
Sonitpur,cardamom,2025,126.63
Sonitpur,cashewnut processed,2025,250.48
Sonitpur,carrot,2025,170.62
Sonitpur,redish,2025,182.0
Sonitpur,peas  (vegetable),2025,2107.92
Sonitpur,ash gourd,2025,3135.22
Sonitpur,beet root,2025,183.44
Sonitpur,lab-lab,2025,3464.6
Sonitpur,ribed guard,2025,129.9
Sonitpur,yam,2025,2917.31
Sonitpur,jute & mesta,2025,5273.78
Sonitpur,colocosia,2025,9195.35
Sonitpur,tea,2025,484.91
Sonitpur,apple,2025,3449.16
Sonitpur,peach,2025,2522.46
Sonitpur,pear,2025,2412.3
Sonitpur,plums,2025,2217.35
Sonitpur,turnip,2025,890.13
Sonitpur,coffee,2025,10813.46
Sonitpur,bean,2025,380.95
Sonitpur,jobster,2025,237.01
Sonitpur,perilla,2025,2070.28
Sonitpur,rajmash kholar,2025,8641.18
Sonitpur,ricebean (nagadal),2025,1391.01
Sonitpur,litchi,2025,73.43
Sonitpur,peas (vegetable),2025,2107.92
Sonitpur,ber,2025,151.11
Sonitpur,other dry fruit,2025,755.67
South 24 Parganas,bajra,2025,946.24
South 24 Parganas,banana,2025,1206.52
South 24 Parganas,beans & mutter(vegetable),2025,373.04
South 24 Parganas,bhindi,2025,327.5
South 24 Parganas,blackgram,2025,611.26
South 24 Parganas,bottle gourd,2025,876.3
South 24 Parganas,brinjal,2025,2990.23
South 24 Parganas,cabbage,2025,2054.41
South 24 Parganas,cashewnut,2025,449.19
South 24 Parganas,castor seed,2025,142.29
South 24 Parganas,chickpea,2025,708.66
South 24 Parganas,citrus fruit,2025,1492.84
South 24 Parganas,coriander,2025,31.64
South 24 Parganas,cotton,2025,1439.46
South 24 Parganas,cowpea(lobia),2025,6307.28
South 24 Parganas,cucumber,2025,6307.28
South 24 Parganas,dry chillies,2025,6520.54
South 24 Parganas,garlic,2025,3037.36
South 24 Parganas,ginger,2025,3269.52
South 24 Parganas,groundnut,2025,56.31
South 24 Parganas,horse-gram,2025,157.68
South 24 Parganas,jowar,2025,3613.9
South 24 Parganas,lentil,2025,1238.58
South 24 Parganas,linseed,2025,79.69
South 24 Parganas,maize,2025,1690.05
South 24 Parganas,mango,2025,4327.87
South 24 Parganas,mesta,2025,3857.82
South 24 Parganas,mungbean,2025,10232.15
South 24 Parganas,onion,2025,3858.96
South 24 Parganas,orange,2025,5180.05
South 24 Parganas,other fibres,2025,3884.68
South 24 Parganas,other fresh fruits,2025,4358.96
South 24 Parganas,other kharif pulses,2025,639.15
South 24 Parganas,other misc. pulses,2025,639.15
South 24 Parganas,other oilseeds,2025,3464.06
South 24 Parganas,other rabi pulses,2025,2968.39
South 24 Parganas,other vegetables,2025,1639.51
South 24 Parganas,pigeonpeas,2025,781.58
South 24 Parganas,pomegranate,2025,1576.12
South 24 Parganas,potato,2025,845.3
South 24 Parganas,ragi,2025,5212.41
South 24 Parganas,rapeseed &mustard,2025,6454.15
South 24 Parganas,rice,2025,13021.26
South 24 Parganas,safflower,2025,1516.29
South 24 Parganas,samai,2025,337.98
South 24 Parganas,sesamum,2025,3121.07
South 24 Parganas,small millets,2025,706.95
South 24 Parganas,soyabean,2025,564.65
South 24 Parganas,sugarcane,2025,3096.76
South 24 Parganas,sunflower,2025,5742.24
South 24 Parganas,sweet potato,2025,3376.96
South 24 Parganas,tobacco,2025,17.68
South 24 Parganas,tomato,2025,9630.69
South 24 Parganas,turmeric,2025,1831.63
South 24 Parganas,varagu,2025,1831.63
South 24 Parganas,wheat,2025,9468.63
South 24 Parganas,barley,2025,1240.46
South 24 Parganas,dry ginger,2025,1003.88
South 24 Parganas,other  rabi pulses,2025,766.42
South 24 Parganas,peas & beans (pulses),2025,1791.57
South 24 Parganas,sannhamp,2025,473.44
South 24 Parganas,guar seed,2025,134.44
South 24 Parganas,jute,2025,7851.9
South 24 Parganas,moth,2025,3536.05
South 24 Parganas,oilseeds total,2025,1962.06
South 24 Parganas,total foodgrain,2025,6331.83
South 24 Parganas,other cereals & millets,2025,836.86
South 24 Parganas,pulses total,2025,7387.85
South 24 Parganas,grapes,2025,3153.84
South 24 Parganas,niger seed,2025,123.84
South 24 Parganas,coconut,2025,7178.29
South 24 Parganas,kapas,2025,7850.4
South 24 Parganas,tapioca,2025,2677.53
South 24 Parganas,arecanut,2025,1762.74
South 24 Parganas,bitter gourd,2025,143.77
South 24 Parganas,black pepper,2025,259.3
South 24 Parganas,cashewnut raw,2025,188.74
South 24 Parganas,drum stick,2025,6332.36
South 24 Parganas,jack fruit,2025,237.01
South 24 Parganas,papaya,2025,11304.42
South 24 Parganas,pineapple,2025,13825.56
South 24 Parganas,pump kin,2025,3992.47
South 24 Parganas,rubber,2025,1393.2
South 24 Parganas,snak guard,2025,598.09
South 24 Parganas,watermelon,2025,1831.63
South 24 Parganas,korra,2025,5775.09
South 24 Parganas,lemon,2025,1720.52
South 24 Parganas,sapota,2025,757.3
South 24 Parganas,cond-spcs other,2025,258.1
South 24 Parganas,paddy,2025,3939.18
South 24 Parganas,cauliflower,2025,131.16
South 24 Parganas,khesari,2025,7847.51
South 24 Parganas,other citrus fruit,2025,884.15
South 24 Parganas,arcanut (processed),2025,1837.74
South 24 Parganas,atcanut (raw),2025,1023.11
South 24 Parganas,cardamom,2025,126.63
South 24 Parganas,cashewnut processed,2025,250.48
South 24 Parganas,carrot,2025,170.62
South 24 Parganas,redish,2025,137.08
South 24 Parganas,peas  (vegetable),2025,1791.57
South 24 Parganas,ash gourd,2025,1545.09
South 24 Parganas,beet root,2025,182.33
South 24 Parganas,lab-lab,2025,4266.98
South 24 Parganas,ribed guard,2025,84.98
South 24 Parganas,yam,2025,9354.88
South 24 Parganas,jute & mesta,2025,8143.53
South 24 Parganas,colocosia,2025,5943.79
South 24 Parganas,tea,2025,484.91
South 24 Parganas,apple,2025,1749.79
South 24 Parganas,peach,2025,2231.87
South 24 Parganas,pear,2025,2121.71
South 24 Parganas,plums,2025,1803.49
South 24 Parganas,turnip,2025,1831.63
South 24 Parganas,coffee,2025,6377.59
South 24 Parganas,bean,2025,379.84
South 24 Parganas,jobster,2025,237.01
South 24 Parganas,perilla,2025,1758.78
South 24 Parganas,rajmash kholar,2025,5469.57
South 24 Parganas,ricebean (nagadal),2025,1391.01
South 24 Parganas,litchi,2025,79.69
South 24 Parganas,peas (vegetable),2025,1791.57
South 24 Parganas,ber,2025,150.0
South 24 Parganas,other dry fruit,2025,1171.5
South Andaman,bajra,2025,1094.61
South Andaman,banana,2025,5268.81
South Andaman,beans & mutter(vegetable),2025,1262.79
South Andaman,bhindi,2025,1606.54
South Andaman,blackgram,2025,609.66
South Andaman,bottle gourd,2025,875.02
South Andaman,brinjal,2025,3363.72
South Andaman,cabbage,2025,2054.52
South Andaman,cashewnut,2025,553.1
South Andaman,castor seed,2025,135.4
South Andaman,chickpea,2025,706.26
South Andaman,citrus fruit,2025,1490.44
South Andaman,coriander,2025,31.64
South Andaman,cotton,2025,1439.46
South Andaman,cowpea(lobia),2025,215.93
South Andaman,cucumber,2025,215.93
South Andaman,dry chillies,2025,193.42
South Andaman,garlic,2025,1456.05
South Andaman,ginger,2025,3255.04
South Andaman,groundnut,2025,24.78
South Andaman,horse-gram,2025,501.38
South Andaman,jowar,2025,3613.9
South Andaman,lentil,2025,1203.18
South Andaman,linseed,2025,79.69
South Andaman,maize,2025,1136.21
South Andaman,mango,2025,4384.0
South Andaman,mesta,2025,4223.09
South Andaman,mungbean,2025,7537.48
South Andaman,onion,2025,3858.96
South Andaman,orange,2025,5180.05
South Andaman,other fibres,2025,3884.68
South Andaman,other fresh fruits,2025,4280.25
South Andaman,other kharif pulses,2025,644.09
South Andaman,other misc. pulses,2025,644.09
South Andaman,other oilseeds,2025,3460.16
South Andaman,other rabi pulses,2025,2964.49
South Andaman,other vegetables,2025,1635.61
South Andaman,pigeonpeas,2025,555.85
South Andaman,pomegranate,2025,904.56
South Andaman,potato,2025,837.65
South Andaman,ragi,2025,5212.41
South Andaman,rapeseed &mustard,2025,6454.15
South Andaman,rice,2025,7930.52
South Andaman,safflower,2025,1516.29
South Andaman,samai,2025,337.98
South Andaman,sesamum,2025,3114.89
South Andaman,small millets,2025,804.62
South Andaman,soyabean,2025,226.59
South Andaman,sugarcane,2025,2097.18
South Andaman,sunflower,2025,2493.02
South Andaman,sweet potato,2025,956.52
South Andaman,tobacco,2025,107.1
South Andaman,tomato,2025,9630.69
South Andaman,turmeric,2025,656.76
South Andaman,varagu,2025,656.76
South Andaman,wheat,2025,9468.63
South Andaman,barley,2025,1093.35
South Andaman,dry ginger,2025,1092.75
South Andaman,other  rabi pulses,2025,684.13
South Andaman,peas & beans (pulses),2025,1772.12
South Andaman,sannhamp,2025,473.44
South Andaman,guar seed,2025,167.44
South Andaman,jute,2025,7851.9
South Andaman,moth,2025,3646.41
South Andaman,oilseeds total,2025,1962.06
South Andaman,total foodgrain,2025,6342.58
South Andaman,other cereals & millets,2025,809.13
South Andaman,pulses total,2025,7385.3
South Andaman,grapes,2025,3139.36
South Andaman,niger seed,2025,123.84
South Andaman,coconut,2025,7025.55
South Andaman,kapas,2025,7850.4
South Andaman,tapioca,2025,2188.27
South Andaman,arecanut,2025,1958.94
South Andaman,bitter gourd,2025,94.36
South Andaman,black pepper,2025,129.01
South Andaman,cashewnut raw,2025,181.84
South Andaman,drum stick,2025,223.63
South Andaman,jack fruit,2025,580.71
South Andaman,papaya,2025,11307.78
South Andaman,pineapple,2025,9361.09
South Andaman,pump kin,2025,3992.47
South Andaman,rubber,2025,1393.2
South Andaman,snak guard,2025,662.56
South Andaman,watermelon,2025,656.76
South Andaman,korra,2025,5775.09
South Andaman,lemon,2025,1702.82
South Andaman,sapota,2025,757.3
South Andaman,cond-spcs other,2025,258.1
South Andaman,paddy,2025,3939.18
South Andaman,cauliflower,2025,130.72
South Andaman,khesari,2025,7847.51
South Andaman,other citrus fruit,2025,861.56
South Andaman,arcanut (processed),2025,2033.94
South Andaman,atcanut (raw),2025,1207.61
South Andaman,cardamom,2025,234.73
South Andaman,cashewnut processed,2025,354.39
South Andaman,carrot,2025,278.72
South Andaman,redish,2025,183.22
South Andaman,peas  (vegetable),2025,1772.12
South Andaman,ash gourd,2025,1684.98
South Andaman,beet root,2025,998.04
South Andaman,lab-lab,2025,4249.28
South Andaman,ribed guard,2025,89.58
South Andaman,yam,2025,9354.88
South Andaman,jute & mesta,2025,8143.53
South Andaman,colocosia,2025,5943.79
South Andaman,tea,2025,451.82
South Andaman,apple,2025,1945.99
South Andaman,peach,2025,2212.42
South Andaman,pear,2025,2102.26
South Andaman,plums,2025,1224.67
South Andaman,turnip,2025,656.76
South Andaman,coffee,2025,6377.59
South Andaman,bean,2025,1252.68
South Andaman,jobster,2025,580.71
South Andaman,perilla,2025,1758.78
South Andaman,rajmash kholar,2025,5469.57
South Andaman,ricebean (nagadal),2025,1391.01
South Andaman,litchi,2025,79.69
South Andaman,peas (vegetable),2025,1772.12
South Andaman,ber,2025,1072.3
South Andaman,other dry fruit,2025,1148.91
South Garo Hills,bajra,2025,626.77
South Garo Hills,banana,2025,4863.13
South Garo Hills,beans & mutter(vegetable),2025,1259.23
South Garo Hills,bhindi,2025,1601.68
South Garo Hills,blackgram,2025,547.37
South Garo Hills,bottle gourd,2025,812.73
South Garo Hills,brinjal,2025,3326.22
South Garo Hills,cabbage,2025,3018.05
South Garo Hills,cashewnut,2025,4174.3
South Garo Hills,castor seed,2025,250.14
South Garo Hills,chickpea,2025,123.56
South Garo Hills,citrus fruit,2025,265.44
South Garo Hills,coriander,2025,22.75
South Garo Hills,cotton,2025,280.31
South Garo Hills,cowpea(lobia),2025,281.61
South Garo Hills,cucumber,2025,281.61
South Garo Hills,dry chillies,2025,208.08
South Garo Hills,garlic,2025,769.53
South Garo Hills,ginger,2025,3249.81
South Garo Hills,groundnut,2025,8.15
South Garo Hills,horse-gram,2025,1133.94
South Garo Hills,jowar,2025,3589.45
South Garo Hills,lentil,2025,172.95
South Garo Hills,linseed,2025,79.69
South Garo Hills,maize,2025,1938.94
South Garo Hills,mango,2025,4564.08
South Garo Hills,mesta,2025,5339.53
South Garo Hills,mungbean,2025,6888.12
South Garo Hills,onion,2025,3858.96
South Garo Hills,orange,2025,5180.05
South Garo Hills,other fibres,2025,3884.68
South Garo Hills,other fresh fruits,2025,4280.25
South Garo Hills,other kharif pulses,2025,644.09
South Garo Hills,other misc. pulses,2025,644.09
South Garo Hills,other oilseeds,2025,3460.16
South Garo Hills,other rabi pulses,2025,2964.49
South Garo Hills,other vegetables,2025,1635.61
South Garo Hills,pigeonpeas,2025,135.38
South Garo Hills,pomegranate,2025,747.3
South Garo Hills,potato,2025,644.23
South Garo Hills,ragi,2025,216.71
South Garo Hills,rapeseed &mustard,2025,258.4
South Garo Hills,rice,2025,16940.05
South Garo Hills,safflower,2025,1516.29
South Garo Hills,samai,2025,337.98
South Garo Hills,sesamum,2025,181.98
South Garo Hills,small millets,2025,307.69
South Garo Hills,soyabean,2025,222.94
South Garo Hills,sugarcane,2025,48.3
South Garo Hills,sunflower,2025,2486.24
South Garo Hills,sweet potato,2025,981.86
South Garo Hills,tobacco,2025,107.1
South Garo Hills,tomato,2025,9630.69
South Garo Hills,turmeric,2025,625.71
South Garo Hills,varagu,2025,625.71
South Garo Hills,wheat,2025,9465.58
South Garo Hills,barley,2025,906.51
South Garo Hills,dry ginger,2025,1159.15
South Garo Hills,other  rabi pulses,2025,684.13
South Garo Hills,peas & beans (pulses),2025,445.78
South Garo Hills,sannhamp,2025,473.44
South Garo Hills,guar seed,2025,169.14
South Garo Hills,jute,2025,2517.46
South Garo Hills,moth,2025,3683.39
South Garo Hills,oilseeds total,2025,1962.06
South Garo Hills,total foodgrain,2025,6342.58
South Garo Hills,other cereals & millets,2025,809.13
South Garo Hills,pulses total,2025,4179.07
South Garo Hills,grapes,2025,3133.31
South Garo Hills,niger seed,2025,123.84
South Garo Hills,coconut,2025,1812.2
South Garo Hills,kapas,2025,3941.55
South Garo Hills,tapioca,2025,2248.71
South Garo Hills,arecanut,2025,709.42
South Garo Hills,bitter gourd,2025,76.44
South Garo Hills,black pepper,2025,93.29
South Garo Hills,cashewnut raw,2025,1462.76
South Garo Hills,drum stick,2025,235.84
South Garo Hills,jack fruit,2025,1169.62
South Garo Hills,papaya,2025,11307.78
South Garo Hills,pineapple,2025,7394.1
South Garo Hills,pump kin,2025,335.65
South Garo Hills,rubber,2025,1393.2
South Garo Hills,snak guard,2025,208.6
South Garo Hills,watermelon,2025,625.71
South Garo Hills,korra,2025,2071.26
South Garo Hills,lemon,2025,553.12
South Garo Hills,sapota,2025,279.31
South Garo Hills,cond-spcs other,2025,249.21
South Garo Hills,paddy,2025,3939.18
South Garo Hills,cauliflower,2025,259.64
South Garo Hills,khesari,2025,3645.86
South Garo Hills,other citrus fruit,2025,861.56
South Garo Hills,arcanut (processed),2025,868.89
South Garo Hills,atcanut (raw),2025,627.44
South Garo Hills,cardamom,2025,1233.42
South Garo Hills,cashewnut processed,2025,3099.87
South Garo Hills,carrot,2025,1601.97
South Garo Hills,redish,2025,107.5
South Garo Hills,peas  (vegetable),2025,445.78
South Garo Hills,ash gourd,2025,653.31
South Garo Hills,beet root,2025,993.18
South Garo Hills,lab-lab,2025,849.08
South Garo Hills,ribed guard,2025,13.86
South Garo Hills,yam,2025,9351.83
South Garo Hills,jute & mesta,2025,5393.55
South Garo Hills,colocosia,2025,2989.43
South Garo Hills,tea,2025,472.58
South Garo Hills,apple,2025,692.99
South Garo Hills,peach,2025,924.18
South Garo Hills,pear,2025,805.95
South Garo Hills,plums,2025,562.61
South Garo Hills,turnip,2025,625.71
South Garo Hills,coffee,2025,1822.4
South Garo Hills,bean,2025,1249.12
South Garo Hills,jobster,2025,1169.62
South Garo Hills,perilla,2025,432.44
South Garo Hills,rajmash kholar,2025,220.82
South Garo Hills,ricebean (nagadal),2025,1391.01
South Garo Hills,litchi,2025,79.69
South Garo Hills,peas (vegetable),2025,445.78
South Garo Hills,ber,2025,1067.44
South Garo Hills,other dry fruit,2025,1148.91
South Goa,bajra,2025,776.21
South Goa,banana,2025,10802.96
South Goa,beans & mutter(vegetable),2025,1259.16
South Goa,bhindi,2025,1600.24
South Goa,blackgram,2025,1539.66
South Goa,bottle gourd,2025,1728.63
South Goa,brinjal,2025,3889.79
South Goa,cabbage,2025,3126.43
South Goa,cashewnut,2025,6232.41
South Goa,castor seed,2025,304.14
South Goa,chickpea,2025,79.64
South Goa,citrus fruit,2025,247.62
South Goa,coriander,2025,15.89
South Goa,cotton,2025,249.95
South Goa,cowpea(lobia),2025,281.61
South Goa,cucumber,2025,281.61
South Goa,dry chillies,2025,208.08
South Goa,garlic,2025,768.46
South Goa,ginger,2025,3249.67
South Goa,groundnut,2025,7.96
South Goa,horse-gram,2025,1534.86
South Goa,jowar,2025,3194.01
South Goa,lentil,2025,136.41
South Goa,linseed,2025,79.69
South Goa,maize,2025,2822.55
South Goa,mango,2025,5780.06
South Goa,mesta,2025,5363.12
South Goa,mungbean,2025,4465.26
South Goa,onion,2025,3858.96
South Goa,orange,2025,5180.05
South Goa,other fibres,2025,4215.08
South Goa,other fresh fruits,2025,4617.86
South Goa,other kharif pulses,2025,792.88
South Goa,other misc. pulses,2025,792.88
South Goa,other oilseeds,2025,3424.7
South Goa,other rabi pulses,2025,2943.45
South Goa,other vegetables,2025,1614.57
South Goa,pigeonpeas,2025,114.26
South Goa,pomegranate,2025,672.16
South Goa,potato,2025,714.29
South Goa,ragi,2025,151.14
South Goa,rapeseed &mustard,2025,193.74
South Goa,rice,2025,2449.8
South Goa,safflower,2025,1171.87
South Goa,samai,2025,340.94
South Goa,sesamum,2025,181.98
South Goa,small millets,2025,307.69
South Goa,soyabean,2025,229.86
South Goa,sugarcane,2025,715.31
South Goa,sunflower,2025,2514.12
South Goa,sweet potato,2025,800.01
South Goa,tobacco,2025,107.1
South Goa,tomato,2025,9630.69
South Goa,turmeric,2025,625.71
South Goa,varagu,2025,625.71
South Goa,wheat,2025,132.98
South Goa,barley,2025,1947.24
South Goa,dry ginger,2025,1159.15
South Goa,other  rabi pulses,2025,1096.43
South Goa,peas & beans (pulses),2025,329.6
South Goa,sannhamp,2025,480.38
South Goa,guar seed,2025,571.47
South Goa,jute,2025,2203.27
South Goa,moth,2025,3684.72
South Goa,oilseeds total,2025,2000.19
South Goa,total foodgrain,2025,6342.58
South Goa,other cereals & millets,2025,888.03
South Goa,pulses total,2025,4143.7
South Goa,grapes,2025,3133.17
South Goa,niger seed,2025,123.84
South Goa,coconut,2025,1811.81
South Goa,kapas,2025,3766.08
South Goa,tapioca,2025,2239.63
South Goa,arecanut,2025,677.84
South Goa,bitter gourd,2025,93.53
South Goa,black pepper,2025,136.46
South Goa,cashewnut raw,2025,2093.18
South Goa,drum stick,2025,235.84
South Goa,jack fruit,2025,1545.81
South Goa,papaya,2025,11307.78
South Goa,pineapple,2025,3639.28
South Goa,pump kin,2025,281.58
South Goa,rubber,2025,1165.62
South Goa,snak guard,2025,208.6
South Goa,watermelon,2025,625.71
South Goa,korra,2025,2042.96
South Goa,lemon,2025,517.5
South Goa,sapota,2025,279.31
South Goa,cond-spcs other,2025,249.18
South Goa,paddy,2025,3939.18
South Goa,cauliflower,2025,313.22
South Goa,khesari,2025,3470.39
South Goa,other citrus fruit,2025,940.46
South Goa,arcanut (processed),2025,837.86
South Goa,atcanut (raw),2025,664.93
South Goa,cardamom,2025,1363.76
South Goa,cashewnut processed,2025,4635.68
South Goa,carrot,2025,2280.47
South Goa,redish,2025,105.18
South Goa,peas  (vegetable),2025,329.6
South Goa,ash gourd,2025,639.19
South Goa,beet root,2025,991.74
South Goa,lab-lab,2025,813.46
South Goa,ribed guard,2025,11.54
South Goa,yam,2025,131.38
South Goa,jute & mesta,2025,5185.73
South Goa,colocosia,2025,2989.31
South Goa,tea,2025,469.86
South Goa,apple,2025,661.96
South Goa,peach,2025,808.0
South Goa,pear,2025,689.77
South Goa,plums,2025,487.47
South Goa,turnip,2025,625.71
South Goa,coffee,2025,1822.01
South Goa,bean,2025,1249.05
South Goa,jobster,2025,1545.81
South Goa,perilla,2025,316.26
South Goa,rajmash kholar,2025,156.15
South Goa,ricebean (nagadal),2025,1114.13
South Goa,litchi,2025,79.69
South Goa,peas (vegetable),2025,329.6
South Goa,ber,2025,1066.0
South Goa,other dry fruit,2025,1530.19
South Sikkim,bajra,2025,510.85
South Sikkim,banana,2025,9249.52
South Sikkim,beans & mutter(vegetable),2025,1215.39
South Sikkim,bhindi,2025,1556.47
South Sikkim,blackgram,2025,1539.66
South Sikkim,bottle gourd,2025,1728.63
South Sikkim,brinjal,2025,3889.79
South Sikkim,cabbage,2025,3126.43
South Sikkim,cashewnut,2025,6232.41
South Sikkim,castor seed,2025,304.14
South Sikkim,chickpea,2025,42.22
South Sikkim,citrus fruit,2025,232.79
South Sikkim,coriander,2025,14.08
South Sikkim,cotton,2025,113.76
South Sikkim,cowpea(lobia),2025,281.61
South Sikkim,cucumber,2025,281.61
South Sikkim,dry chillies,2025,208.08
South Sikkim,garlic,2025,770.74
South Sikkim,ginger,2025,3249.67
South Sikkim,groundnut,2025,9.25
South Sikkim,horse-gram,2025,2059.45
South Sikkim,jowar,2025,173.2
South Sikkim,lentil,2025,309.51
South Sikkim,linseed,2025,23.75
South Sikkim,maize,2025,794.59
South Sikkim,mango,2025,4121.58
South Sikkim,mesta,2025,1201.94
South Sikkim,mungbean,2025,1477.03
South Sikkim,onion,2025,7443.25
South Sikkim,orange,2025,7015.64
South Sikkim,other fibres,2025,4111.43
South Sikkim,other fresh fruits,2025,4531.42
South Sikkim,other kharif pulses,2025,1264.57
South Sikkim,other misc. pulses,2025,1264.57
South Sikkim,other oilseeds,2025,3605.94
South Sikkim,other rabi pulses,2025,3222.76
South Sikkim,other vegetables,2025,2214.5
South Sikkim,pigeonpeas,2025,224.51
South Sikkim,pomegranate,2025,726.17
South Sikkim,potato,2025,4028.56
South Sikkim,ragi,2025,1037.53
South Sikkim,rapeseed &mustard,2025,1079.21
South Sikkim,rice,2025,3953.79
South Sikkim,safflower,2025,775.38
South Sikkim,samai,2025,334.18
South Sikkim,sesamum,2025,311.92
South Sikkim,small millets,2025,701.97
South Sikkim,soyabean,2025,1285.56
